processed_intent,processed_class,processed_attributes,processed_filter_attributes,processed_key_quantity,id,user_msg,expected_intent,expected_class,expected_attributes,expected_filter_attributes,expected_key_quantity,dataset
delete,article,{'year': '2019'},{},,cc4c13be-dd89-4783-8168-3f700aefb883,delete all articles with year=2019,delete,article,{},{'year': '2019'},1,ORIGINAL
read,pokemon,{},{},,0ccde089-ba5f-414a-96d9-7ad3e24c71d5,get pokemon,read,pokemon,{},{},0,ORIGINAL
update,a,{'a': 'pikachu'},{},,6c62bfe9-2cb4-4779-a806-bb3ba502b47f,"update a pokemon with name=""pikachu"" by adding ""evolve_to""=""raichu""",update,pokemon,{'evolve_to': 'raichu'},{'name': 'pikachu'},2,ORIGINAL
update,pokemon,{},,,35d3d80b-ff40-4758-9407-ea0ae6ba0e4b,"update the pokemon with name=""pikachu"", setting ""evolve_to""=""raichu""",update,pokemon,{'evolve_to': 'raichu'},{'name': 'pikachu'},2,ORIGINAL
read,a,{'articles': ''},{},,6b1994af-df7c-4c61-a4b7-5c005fde8a47,show me all articles,read,article,{},{},0,ORIGINAL
read,article,{},{},,a89bb11c-89dd-437a-a132-c32398e3f92c,i want you to show me all articles,read,article,{},{},0,ORIGINAL
read,article,{},{},,f21da03c-d769-4d6e-8d3f-04ed9b6bd21b,show all articles,read,article,{},{},0,ORIGINAL
add,article,{'title': 'quantum machine'},{},,81517bdd-282b-4b8b-9cb5-9d541427bff4,add a new article with title 'quantum machine learning',add,article,{'title': 'quantum machine learning'},{},1,ORIGINAL
update,article,{'year': '2022'},{'id': '3'},,239f0ecf-53ba-46f3-ac83-9e5078afd15c,"update the article with id 3, but now i want to set its year=2022",update,article,{'year': '2022'},{'id': '3'},2,ORIGINAL
add,article,"{'title': 'futuro', 'deletado': ''}",{},,0295d0a6-ef47-4a30-af78-13b7c4c56821,add a new article with title='futuro deletado,add,article,{'title': 'futuro deletado'},{},1,ORIGINAL
read,block,{'blockages': ''},{},,4f24e959-2ae3-4185-9592-f5f484ccd38f,get blockages,read,blockages,{},{},0,ORIGINAL
read,block,{'blockages': ''},{},,c8657d6b-0678-45fe-b57e-033bc883373a,show me all blockages,read,blockages,{},{},0,ORIGINAL
add,blockade,"{'road': 'km 13’', 'type': 'partial blockade'}",{},,e05ca526-36c1-410c-9071-77bcd90f608d,"add a blockade with the localization ’222 road, km 13’, and type='partial blockade'",add,blockade,"{'localization': '222 road, km 13', 'type': 'partial blockade'}",{},2,ORIGINAL
add,blockade,"{'road': 'km 105’', 'type': 'partial blockade'}",{},,d1bda1b8-78c0-421f-a4bb-eb324df890a0,"add a blockade with the localization ’116 road, km 105’, and type='partial blockade'",add,blockade,"{'localization': '116 road, km 105', 'type': 'partial blockade'}",{},2,ORIGINAL
add,student,{'name': 'mariana alves'},{},,208303f3-9dc1-4251-a6be-3396c784fa74,add a student with name='mariana alves',add,student,{'name': 'mariana alves'},{},1,ORIGINAL
read,ari,{'aritcles': ''},{},,5cb3ed37-dec9-494c-85bc-65d1dce02f7b,show me all aritcles,read,aritcles,{},{},0,ORIGINAL
add,article,{'title': 'cautious adaptation of defiant components'},{},,9f37028f-8dc2-4116-8e16-58e9afbf41ff,add an article with title='cautious adaptation of defiant components',add,article,{'title': 'cautious adaptation of defiant components'},{},1,ORIGINAL
read,article,{},{},,83d579d4-fd15-4263-a366-008c8da3eda5,retrieve articles,read,article,{},{},0,ORIGINAL
read,,,,,790f74a5-a7fd-44b6-89c2-d5b9fed6463f,present me the list of articles,read,article,{},{'list': 'articles'},1,ORIGINAL
add,pokemon,{'name': 'pikachu'},{},,55730046-0582-4f04-9bdb-722a498c1055,"please, add a pokemon with name=""pikachu""",add,pokemon,{'name': 'pikachu'},{},1,ORIGINAL
update,pokemon,{},,,8101ea8f-96df-4ea9-b9e3-cea671fd863d,"update the pokemon with name ""pikachu"" and set its type=""electric""",update,pokemon,{'type': 'electric'},{'name': 'pikachu'},2,ORIGINAL
update,pokemon,{'pokemon': 'pikachu'},{},,93faa2a7-6142-445d-b391-f7b21ad68e77,"update a pokemon with name=""pikachu"" by setting ""evolve_to""=""raichu""",update,pokemon,{'evolve_to': 'raichu'},{'name': 'pikachu'},2,ORIGINAL
update,a,{'a': 'pikachu'},{},,9a01d54d-73f0-4548-9da7-d1729e83d8fb,"update a pokemon with name=""pikachu"" by setting evolve_to=""raichu""",update,pokemon,{'evolve_to': 'raichu'},{'name': 'pikachu'},2,ORIGINAL
update,pokemon,{},,,fe3b4dd8-4c74-4291-8d59-4bedd708f0d9,"update the pokemon with name=""pikachu"", setting evolve_to=""raichu""",update,pokemon,{'evolve_to': 'raichu'},{'name': 'pikachu'},2,ORIGINAL
update,pokemon,{},,,dd383f94-183a-448f-af74-2acf316f8c79,"update the pokemon with name=""pikachu"", setting evolveto=""raichu""",update,pokemon,{'evolve_to': 'raichu'},{'name': 'pikachu'},2,ORIGINAL
update,pokemon,{},,,426cfb14-d633-44ad-ac2c-6c2fcb224fe8,"update the pokemon with name ""pikachu"", setting evolve_to=""raichu""",update,pokemon,{'evolve_to': 'raichu'},{'name': 'pikachu'},2,ORIGINAL
update,pokemon,{},,,32aade1d-4444-4991-99d8-088fd7755580,"update the pokemon with name ""pikachu"", setting evolveto=""raichu""",update,pokemon,{'evolve_to': 'raichu'},{'name': 'pikachu'},2,ORIGINAL
update,pokemon,{},,,92fb8150-4a11-4fa9-9e6d-8c55c3225eca,"update the pokemon with name=""pikachu"", setting the evolveto=""raichu""",update,pokemon,{'evolveto': 'raichu'},{'name': 'pikachu'},2,ORIGINAL
update,pokemon,{},,,27abb815-dab7-4b30-8aee-db1089863277,"update the pokemon with id=1, setting the evolveto=""raichu""",update,pokemon,{'evolveto': 'raichu'},{'id': '1'},2,ORIGINAL
update,pokemon,{},,,0aa8d152-e0a6-42fa-82e3-1af0808a0fb6,"update the pokemon with name=""pikachu"", setting the evolution=""raichu""",update,pokemon,{'evolution': 'raichu'},{'name': 'pikachu'},2,ORIGINAL
read,pokemon,{'name': 'pikachu'},{},,66ac2078-623a-448c-b6d9-947d156a5d8e,"get pokemon with name=""pikachu""",read,pokemon,{},{'name': 'pikachu'},1,ORIGINAL
read,pokemon,{'name': 'pikachu'},{},,f4a693c8-23a0-4063-aa2b-c3034771f2a7,get pokemon with name pikachu,read,pokemon,{},{'name': 'pikachu'},1,ORIGINAL
add,pokemon,"{'name': 'eevee', 'type': 'normal'}",{},,1a043e1d-e635-4983-8c93-73c9f663de5f,"add a pokemon with name=""eevee"" and type=""normal""",add,pokemon,"{'name': 'eevee', 'type': 'normal'}",{},2,ORIGINAL
read,pokemon__noun__specific_type_,{},{},,cbed1a28-d9e0-45e1-93b6-b7575f497504,view pokemon,read,pokemon,{},{},0,ORIGINAL
read,pokemon,{},{},,d5952bc2-69e5-4153-bd53-e398c337d2aa,show me all pokemon,read,pokemon,{},{},0,ORIGINAL
delete,pokemon,{'name': 'eevee'},{},,89d3287a-2867-4308-abc3-68608df2c669,"delete the pokemon with name=""eevee""",delete,pokemon,{},{'name': 'eevee'},1,ORIGINAL
read,pokemon,{},{},,37cda311-bb0b-4c0a-a469-232bfe41caf5,get pokemons,read,pokemon,{},{},0,ORIGINAL
read,a,{'article': ''},{},,a0d45a1c-c4d3-4940-b7fb-d5bfe113ca46,show me all article,read,article,{},{},0,ORIGINAL
add,article,{'title': 'dragonfly'},{},,22239d67-e3ed-41c6-9a13-77530d3f0fd5,"add an article with title ""dragonfly""",add,article,{'title': 'dragonfly'},{},1,ORIGINAL
update,article,{},,,023d52ed-746a-49fa-a9ce-9e20a763b592,"update the article with id=7, setting the year=2020.",update,article,{'year': '2020'},{'id': '7'},2,ORIGINAL
update,article,{},,,3d0867f8-3de9-4b32-8225-40bd49201a62,"update the article with id=7, setting the year1=2020",update,article,{'year1': '2020'},{'id': '7'},2,ORIGINAL
delete,article,{'year': '2020'},{},,065fa251-d2c4-4761-9179-da532b828f66,delete all articles with year=2020,delete,article,{},{'year': '2020'},1,ORIGINAL
update,pokemon,{'pokemon': 'pikachu'},{},,d8d0c4df-0083-46a5-9f0c-0efe026e7320,"update a pokemon with name=""pikachu"" by setting evolvution =""raichu""",update,pokemon,{'evolvution': 'raichu'},{'name': 'pikachu'},2,ORIGINAL
add,article,{'article': 'advances'},{},,e91546f5-31df-470f-ae46-6fbce57994e4,"i would like to add an article named ""advances in natural language processing"" and author=julia hirschberg and christopher d. manning",add,article,"{'name': 'advances in natural language processing', 'author': 'julia hirschberg and christopher d. manning'}",{},2,ORIGINAL
add,article,"{'name': 'advances in natural language processing', 'author': 'julia hirschberg', 'co_author': 'd'}",{},,ed7ea7d6-9d90-422b-846a-6cb86d21f5e3,"i would like to add an article with name ""advances in natural language processing"" and author=julia hirschberg and co-author= christopher d. manning",add,article,"{'name': 'advances in natural language processing', 'author': 'julia hirschberg', 'co_author': 'christopher d. manning'}",{},3,ORIGINAL
add,article,"{'name': 'advances in natural language processing', 'author': 'julia hirschberg', 'co_author': 'd'}",{},,720e9888-309a-484e-8191-3a127e4dc486,"add an article with name ""advances in natural language processing"", author=julia hirschberg, co-author= christopher d. manning",add,article,"{'name': 'advances in natural language processing', 'author': 'julia hirschberg', 'co_author': 'christopher d. manning'}",{},3,ORIGINAL
read,author,{'authors': ''},{},,93670459-8c0e-4c22-b677-d78a3e257a48,show me all authors,read,authors,{},{},0,ORIGINAL
read,article,{},{},,b5c25322-5fb5-4b39-b9b5-c4476f67dd98,show me article,read,article,{},{},0,ORIGINAL
update,article,{},,,42d39816-eb07-4a41-91bd-c9de4f7ae8ef,"update the article with id=8 setting name="""" and title=""advances in natural language processing""",update,article,"{'name': '', 'title': 'advances in natural language processing'}",{},2,ORIGINAL
read,article,{'year': '2015'},{},,f9f40403-9da7-4ed1-8cc7-324133161cfb,show me articles with year=2015,read,article,{},{'year': '2015'},1,ORIGINAL
read,article,{},{},,d1643210-3c16-406f-ae1c-15de440b0fc0,show me articles where yaer=2015,read,article,{},{},0,ORIGINAL
delete,attribute,"{'attribute': 'from article', 'article': ''}",{},,81c33255-abec-4067-8f20-707c8d10eb4f,delete the attribute name  from article,delete,attribute,{},{'attribute': 'name'},1,ORIGINAL
update,article,{},,,1dae29b2-f178-41cb-aa7c-46df532ed0e8,"update the article with id=8 setting the name=""""",update,article,{'name': ''},{'id': '8'},2,ORIGINAL
update,article,{},,,57cd1549-0f29-453f-803a-5c2eac01f3d0,"update the article with id=8 setting the name=a""""",update,article,{'name': 'a'},{'id': '8'},2,ORIGINAL
update,article,{},,,a96be377-6598-4481-8274-60caa2e01bcd,update the article with id=8 deleting the name,update,article,{'name': ''},{'id': '8'},2,ORIGINAL
add,article,"{'name': 'framework to simulate rescue operations after a natural', 'natural_disaster': '', 'experimental_framework': 'to simulate rescue operations after a natural disaster', 'simulation': 'benchmark'}",{},,adecfdd7-56af-439f-a0dc-d6ce39d22926,"add a article with name ""experimental framework to simulate rescue operations after a natural disaster"" and keywords= experimental framework, simulation, benchmark",add,article,"{'name': 'experimental framework to simulate rescue operations after a natural disaster', 'keywords': 'experimental framework, simulation, benchmark'}",{},2,ORIGINAL
update,article,{},,,4a5453eb-f91a-4732-97fa-ef154bbd3042,"update the article with name ""experimental framework to simulate rescue operations after a natural disaster"" setting year=2020",update,article,{'year': '2020'},{'name': 'experimental framework to simulate rescue operations after a natural disaster'},2,ORIGINAL
update,article,{},,,2357b3fc-23c2-41f4-8913-830f97874b96,update the article with name=experimental framework to simulate rescue operations after a natural disaster setting the year=2020,update,article,{'year': '2020'},{'name': 'experimental framework to simulate rescue operations after a natural disaster'},2,ORIGINAL
read,article,{'year': '2013'},{},,cc69a90b-b752-41c8-a2b9-c2d664e01ca7,show me articles where year > 2013,read,article,{},{'year': '2013'},1,ORIGINAL
read,article,{'id': '6'},{},,28a07474-7b35-4374-a37e-5796ec371b83,show articles with id > 6,read,article,{},{'id': '6'},1,ORIGINAL
read,article,{'id': '6'},{},,1fc4b302-0046-4e82-bfec-f576b00795eb,show me article where id > 6,read,article,{},{'id': '6'},1,ORIGINAL
read,article,{'id': '9'},{},,3d0e5849-3e4d-41e5-b848-d607fc3f8bfe,show me article where id=9,read,article,{},{'id': '9'},1,ORIGINAL
add,city,"{'name': 'fortaleza', 'state': 'ceará'}",{},,d9db4dd8-b07f-4e1e-8feb-708163ad2c8b,add city with name=fortaleza and state=ceará,add,city,"{'name': 'fortaleza', 'state': 'ceará'}",{},2,ORIGINAL
read,city,{},{},,1a5b5066-480d-4ba9-aa83-6ceb0b241936,show me city,read,city,{},{},0,ORIGINAL
delete,city,{'id': '1'},{},,fb919dad-5cf3-4d41-b76b-bcf1de5ab296,delete city where id=1 and id=2,delete,city,{},{'id': '1'},1,ORIGINAL
delete,city,{'id': '2'},{},,dc9985eb-a715-4d89-855f-acf2ed64bffb,delete city where id=2,delete,city,{},{'id': '2'},1,ORIGINAL
add,city,"{'name': 'teste', 'number': '2'}",{},,8c454610-a538-4496-a604-0630d84c8384,add city with name= teste and number=2,add,city,"{'name': 'teste', 'number': '2'}",{},2,ORIGINAL
delete,city,{'city': 'city'},{},,c7b82440-d28b-4755-9b86-4304bdf8930f,"delete city where name=""teste""",delete,city,{},{'name': 'teste'},1,ORIGINAL
delete,city,{'name': 'teste'},{},,08d648c5-192a-4d84-9326-c8960af1cb96,delete all city with name=teste,delete,city,{},{'name': 'teste'},1,ORIGINAL
delete,city,{'number': '1'},{},,276dcafd-131c-47b6-9501-3f796ebee090,delete all city where number=1,delete,city,{},{'number': '1'},1,ORIGINAL
delete,city,{'name': 'fortaleza'},{},,e0fca614-7ea8-41c5-8186-b04991451e71,delete city where name=fortaleza,delete,city,{},{'name': 'fortaleza'},1,ORIGINAL
add,article,{'article': 'advances'},{},,d7e50d9b-7f78-4de4-8eb1-998ea5c76bef,"add article named ""advances in natural language processing"" and author=julia hirschberg and christopher d. manning",add,article,"{'name': 'advances in natural language processing', 'author': 'julia hirschberg and christopher d. manning'}",{},2,ORIGINAL
add,article,{'article': 'advances'},{},,3b55a963-7868-4243-96c5-988fd1d67c27,"add article with name ""advances in natural language processing"" and author=julia hirschberg and co-author= christopher d. manning",add,article,"{'name': 'advances in natural language processing', 'author': 'julia hirschberg', 'co_author': 'christopher d. manning'}",{},3,ORIGINAL
add,article,{'article': 'advances'},{},,fa6abe2c-5fb7-4040-9cf9-e7beb560b9fe,"add article with name ""advances in natural language processing"", author=julia hirschberg, co-author= christopher d. manning",add,article,"{'name': 'advances in natural language processing', 'author': 'julia hirschberg', 'co_author': 'christopher d. manning'}",{},3,ORIGINAL
add,article,{'title': 'dome: a reference architecture'},{},,af9d78c7-b3e9-4202-b20c-41d684b37861,add an article with title='dome: a reference architecture',add,article,{'title': 'dome: a reference architecture'},{},1,ORIGINAL
update,article,{},,,4584c361-5eba-47c4-862d-e628f810e89d,update the article with id=8 setting the year=2015,update,article,{'year': '2015'},{'id': '8'},2,ORIGINAL
update,article,{},,,ca581af0-d306-4a95-812c-68b48c358a99,"update the article with id=8 setting title=""advances in natural language processing""",update,article,{'title': 'advances in natural language processing'},{'id': '8'},2,ORIGINAL
update,article,{},,,8a679cad-6156-4752-a093-1328125eb8ae,"update the article with id=8 setting the title=""advances in natural language processing""",update,article,{'title': 'advances in natural language processing'},{'id': '8'},2,ORIGINAL
read,article,{'year': '2015'},{},,0cb64020-df9b-4480-adbe-a4780b5279d4,show me articles where year=2015,read,article,{},{'year': '2015'},1,ORIGINAL
delete,name,{'article': ''},{},,03863b7c-ae32-4791-b19d-cd710e8f067a,delete name from article,delete,article,{},{'name': 'article'},1,ORIGINAL
update,article,{},,,02e51bb1-4339-47d6-a6e1-b4271e4fbeac,"update the article with id=8 setting the name="" """,update,article,{'name': ''},{'id': '8'},2,ORIGINAL
update,article,{},,,96cd7c09-2a90-47f4-9364-04984c12870d,update the article with id=8 setting the name=null,update,article,{'name': 'null'},{'id': '8'},2,ORIGINAL
delete,article,{'id': '9'},{},,acb7f05f-60f7-41e6-aa32-234c5b1fd987,delete the article with id=9,delete,article,{},{'id': '9'},1,ORIGINAL
update,article,{},,,9cfba65c-0152-4a5b-8278-b4e2a0c9a047,"update the article with name ""experimental framework, simulation, benchmark"" setting year=2020",update,article,{'year': '2020'},"{'name': 'experimental framework, simulation, benchmark'}",2,ORIGINAL
update,article,{},,,90735eb2-df5a-49fd-9f2b-22f6fbd64183,"update the article with name=""experimental framework to simulate rescue operations after a natural disaster"" setting year=2020",update,article,{'year': '2020'},{'name': 'experimental framework to simulate rescue operations after a natural disaster'},2,ORIGINAL
update,article,{},,,ec1bb7fe-940b-45c8-aa9b-4a43567da84a,"update the article with keywords ""experimental framework, simulation, benchmark"" setting the year=2020",update,article,{'year': '2020'},"{'keywords': 'experimental framework, simulation, benchmark'}",2,ORIGINAL
read,article,{'year': '2015'},{},,0bd6fa44-a21c-4496-971c-52c3158424ad,show me articles where year != 2015,read,article,{},{'year': '2015'},1,ORIGINAL
read,a,"{'articles': 'with', 'id': '9'}",{},,e97be544-6600-4816-804e-916b0cbdc239,show me articles with id=9,read,article,{},{'id': '9'},1,ORIGINAL
read,article,{'id': '6'},{},,bf94ab23-11ff-4c17-8caa-335af0d8b690,show me article where id = 6,read,article,{},{'id': '6'},1,ORIGINAL
read,article,{'id': '10'},{},,4fcef46e-762b-40bd-ba88-4f3b71b5cb67,show me article where id=10,read,article,{},{'id': '10'},1,ORIGINAL
add,city,"{'name': 'berlin', 'country': 'germany'}",{},,e66bdaba-82f7-4357-8e85-8bfff3d13bde,"add city with name=berlin, country=germany, population=3.645 million",add,city,"{'name': 'berlin', 'country': 'germany', 'population': '3.645 million'}",{},3,ORIGINAL
delete,city,{},{},,468264a7-c8d5-4311-9bea-f97bca2cf628,delete all cities,delete,city,{},{},0,ORIGINAL
delete,city,{'city': 'city'},{},,ef863cc7-5fe4-4995-919a-42309b597695,delete city where id-2,delete,city,{},{},0,ORIGINAL
add,city,"{'name': 'teste', 'number': '1'}",{},,a5382b16-b0ae-4d9c-a653-6b882735fd4c,add city with name= teste and number=1,add,city,"{'name': 'teste', 'number': '1'}",{},2,ORIGINAL
delete,city,{'name': 'teste'},{},,6096fc68-80f2-417c-b55e-b97ac8264c53,delete city where name=teste,delete,city,{},{'name': 'teste'},1,ORIGINAL
