processed_intent,processed_class,processed_attributes,processed_filter_attributes,processed_key_quantity,id,user_msg,expected_intent,expected_class,expected_attributes,expected_filter_attributes,expected_key_quantity,dataset
read,article,{},{},,0a54ecb1-bc4b-4c8f-90a5-df01c26c3276,show me articles,read,article,{},{},0,ORIGINAL
add,article,{'title': 'futuro deletado'},{},,d5d9c38c-3134-454e-8ff2-abac7fcaf5f6,add a new article with title='futuro deletado,add,article,{'title': 'futuro deletado'},{},1,ORIGINAL
add,a,{'road': 'km 13’'},{},,f1ea701d-1dc1-45b0-beb4-f1f344834314,"add a blockade with the localization ’222 road, km 13’",add,blockade,"{'localization': '222 road, km 13'}",{},1,ORIGINAL
add,blockade,"{'road': 'km 13’', 'type': 'partial blockade'}",{},,b9e75f5d-3cde-4d73-9c77-f508c67a0a74,"add a blockade with the localization ’222 road, km 13’, and type='partial blockade'",add,blockade,"{'localization': '222 road, km 13', 'type': 'partial blockade'}",{},2,ORIGINAL
add,article,"{'title': ""shor's quantum""}",{},,b2c5d4b3-b7d6-4029-86a5-20d4196c63da,add article with title 'shor's quantum',add,article,"{'title': ""shor's quantum""}",{},1,ORIGINAL
read,ari,{'aritcles': ''},{},,9acef88c-ffca-4dba-a037-ffd5f54068b5,show me all aritcles,read,aritcles,{},{},0,ORIGINAL
update,article,{},,,06c6fe56-92f5-406d-97e2-c5c7eaf92e62,"update the article with id=6, setting the year=2019",update,article,{'year': '2019'},{'id': '6'},2,ORIGINAL
update,me,{},,,4391eb41-e932-49a1-9097-d2acf9446e86,present me the list of articles,read,article,{},{'list': 'articles'},1,ORIGINAL
read,pokemon,{},{},,3b2171e8-c30b-44eb-a014-33967c67dd77,get pokemon,read,pokemon,{},{},0,ORIGINAL
update,a,{'a': 'pikachu'},{},,f397399a-6123-4d28-8a1c-3339258262f6,"update a pokemon with name=""pikachu"" by setting ""evolve_to""=""raichu""",update,pokemon,{'evolve_to': 'raichu'},{'name': 'pikachu'},2,ORIGINAL
update,article,{},,,ce7ced1c-b6e5-429f-be54-eb35b879b30b,"update the article with id 3, but now i want to set its year=2022",update,article,{'year': '2022'},{'id': '3'},2,ORIGINAL
delete,article,{'title': 'futuro deletado'},{},,b8c85f31-5f28-4fb3-aad4-3d171e744249,delete all articles with title='futuro deletado',delete,article,{},{'title': 'futuro deletado'},1,ORIGINAL
read,block,{'blockages': ''},{},,8319fc42-2166-4bf8-aefe-55266792c376,show me all blockages,read,blockages,{},{},0,ORIGINAL
read,blockade,{},{},,c768155d-a444-4cc5-95dc-3fef40dbc0a4,get blockades,read,blockade,{},{},0,ORIGINAL
add,student,{'name': 'mariana alves'},{},,6eb3da9c-16b7-4a81-936e-93c15e96765a,add a student with name='mariana alves',add,student,{'name': 'mariana alves'},{},1,ORIGINAL
,,,,,a704cf3b-6464-4d38-bf81-cd2b53c8b500,showme all articles,read,article,{},{'showme': 'all articles'},1,ORIGINAL
read,article,{},{},,fab4d573-6a8f-4552-8915-995f10aea033,retrieve articles,read,article,{},{},0,ORIGINAL
delete,article,{'year': '2019'},{},,562a5723-c746-4d21-9a04-47a389be1903,delete all articles with year=2019,delete,article,{},{'year': '2019'},1,ORIGINAL
update,the,{},,,78f0cc2e-89f2-49ea-b369-586fcdeca76b,"update the pokemon with name ""pikachu"" and set its type=""electric""",update,pokemon,{'type': 'electric'},{'name': 'pikachu'},2,ORIGINAL
update,the,{},,,2a7cfade-b3cf-4c14-a7af-0549c1a9cb8b,"update the pokemon with name=""pikachu"", setting ""evolve_to""=""raichu""",update,pokemon,{'evolve_to': 'raichu'},{'name': 'pikachu'},2,ORIGINAL
update,a,{'a': 'pikachu'},{},,dc076c4a-2755-47c4-98ea-3a561a7076fa,"update a pokemon with name=""pikachu"" by setting evolve_to=""raichu""",update,pokemon,{'evolve_to': 'raichu'},{'name': 'pikachu'},2,ORIGINAL
update,pokemon,{},,,afadc8dd-90c0-48b7-88f3-f68f6ac33701,"update the pokemon with name=""pikachu"", setting evolve_to=""raichu""",update,pokemon,{'evolve_to': 'raichu'},{'name': 'pikachu'},2,ORIGINAL
update,the,{},,,47e26032-19da-40fc-adda-c1f669f8e519,"update the pokemon with name=""pikachu"", setting evolveto=""raichu""",update,pokemon,{'evolve_to': 'raichu'},{'name': 'pikachu'},2,ORIGINAL
update,the,{},,,b79471a2-6660-4bc8-acd9-a871b3d8d08b,"update the pokemon with name ""pikachu"", setting evolve_to=""raichu""",update,pokemon,{'evolve_to': 'raichu'},{'name': 'pikachu'},2,ORIGINAL
update,the,{},,,dc0264d8-a74b-4c14-927f-e35061ec9b34,"update the pokemon with name ""pikachu"", setting evolveto=""raichu""",update,pokemon,{'evolve_to': 'raichu'},{'name': 'pikachu'},2,ORIGINAL
update,pokemon,{},,,8675831a-fdc9-4014-8ed6-3672898b8649,"update the pokemon with name=""pikachu"", setting the evolveto=""raichu""",update,pokemon,{'evolveto': 'raichu'},{'name': 'pikachu'},2,ORIGINAL
update,pokemon,{},,,2a44dc56-3dcd-4590-b037-9f9393ee7450,"update the pokemon with id=1, setting the evolveto=""raichu""",update,pokemon,{'evolveto': 'raichu'},{'id': '1'},2,ORIGINAL
update,pokemon,{},,,a1c442d2-deb3-4d9e-8697-65b70dc03b8c,"update the pokemon with name=""pikachu"", setting the evolution=""raichu""",update,pokemon,{'evolution': 'raichu'},{'name': 'pikachu'},2,ORIGINAL
read,pokemon,{'name': 'pikachu'},{},,326af52d-5d12-4c4d-a740-1dd58cf9bb21,"get pokemon with name=""pikachu""",read,pokemon,{},{'name': 'pikachu'},1,ORIGINAL
read,pokemon,{'name': 'pikachu'},{},,ca120226-05f0-462e-a3e4-0607a5aaa261,get pokemon with name pikachu,read,pokemon,{},{'name': 'pikachu'},1,ORIGINAL
add,a,"{'name': 'eevee', 'type': 'normal'}",{},,769cb492-9c08-4bcc-b9b4-4aebd90ac80f,"add a pokemon with name=""eevee"" and type=""normal""",add,pokemon,"{'name': 'eevee', 'type': 'normal'}",{},2,ORIGINAL
read,_think__okay__the_user_request_is__view_pokemon___i_need_to_figure_out_the_entity_class_here__let_s_break_it_down__the_main_action_is__view___and_the_object_is__pokemon___since_the_user_is_asking_to_view_a_pok_mon__the_entity_class_should_be_related_to_pok_mon__the_possible_entity_classes_could_be_something_like__pokemon____game____character___etc__but_considering_the_context___pokemon__is_the_most_direct__the_user_isn_t_referring_to_a_game_or_a_character_in_a_broader_sense__but_specifically_to_the_pok_mon_creatures__so_the_entity_class_is_likely__pokemon_____think___pokemon,{},{},,5afed5dd-ba23-4aee-a4f1-58870e513752,view pokemon,read,pokemon,{},{},0,ORIGINAL
read,pokemon,{},{},,585d39ee-3855-4bea-9ead-27dae53cecd5,show me all pokemon,read,pokemon,{},{},0,ORIGINAL
delete,the,"{'pokemon': 'with', 'name': 'eevee'}",{},,669c2821-27c1-4df9-9b83-cf0599b56a5d,"delete the pokemon with name=""eevee""",delete,pokemon,{},{'name': 'eevee'},1,ORIGINAL
read,pokemon,{},{},,71158925-6ee8-41e6-9e0f-e8cb89b6277c,get pokemons,read,pokemon,{},{},0,ORIGINAL
read,article,{},{},,7d5088f4-60cb-43ef-a236-d199664e9e70,show me all article,read,article,{},{},0,ORIGINAL
add,article,{'title': 'dragonfly'},{},,819bdac1-8131-4646-b4ae-f81e50ba56fb,"add an article with title ""dragonfly""",add,article,{'title': 'dragonfly'},{},1,ORIGINAL
update,article,{},,,71c62d08-6f10-4b4a-b670-8e9d06748dd3,"update the article with id=7, setting the year=2020.",update,article,{'year': '2020'},{'id': '7'},2,ORIGINAL
update,article,{},,,e68406e9-3caa-4e17-b62e-4ab825c32747,"update the article with id=7, setting the year1=2020",update,article,{'year1': '2020'},{'id': '7'},2,ORIGINAL
delete,article,{'year': '2020'},{},,d61bf04c-7a64-4b61-9a8b-ff3033bdab91,delete all articles with year=2020,delete,article,{},{'year': '2020'},1,ORIGINAL
,,,,,755afe54-408a-4350-a20b-6868b1fd8c77,"i would like to add an article named ""advances in natural language processing"" and author=julia hirschberg and christopher d. manning",add,article,"{'name': 'advances in natural language processing', 'author': 'julia hirschberg and christopher d. manning'}",{},2,ORIGINAL
add,article,{'article': 'advances'},{},,2c5c0dfe-9904-46c5-8cb9-a952037d01a3,"add article named ""advances in natural language processing"" and author=julia hirschberg and christopher d. manning",add,article,"{'name': 'advances in natural language processing', 'author': 'julia hirschberg and christopher d. manning'}",{},2,ORIGINAL
,,,,,c9951c48-3f01-49f0-b03e-de2383f0ce7a,"i would like to add an article with name ""advances in natural language processing"" and author=julia hirschberg and co-author= christopher d. manning",add,article,"{'name': 'advances in natural language processing', 'author': 'julia hirschberg', 'co_author': 'christopher d. manning'}",{},3,ORIGINAL
add,article,"{'name': 'advances in natural language processing', 'author': 'julia hirschberg'}",{},,bb63907f-be87-444c-b7c5-6a6b7d59654b,"add article with name ""advances in natural language processing"" and author=julia hirschberg and co-author= christopher d. manning",add,article,"{'name': 'advances in natural language processing', 'author': 'julia hirschberg', 'co_author': 'christopher d. manning'}",{},3,ORIGINAL
add,article,"{'name': 'advances in natural language processing', 'author': 'julia hirschberg'}",{},,47100425-a4e4-4e9f-b73d-2829510bc0a6,"add an article with name ""advances in natural language processing"", author=julia hirschberg, co-author= christopher d. manning",add,article,"{'name': 'advances in natural language processing', 'author': 'julia hirschberg', 'co_author': 'christopher d. manning'}",{},3,ORIGINAL
add,article,{'article': 'dome'},{},,7065297a-f18b-4637-8e72-93eae3d45414,add an article with title='dome: a reference architecture',add,article,{'title': 'dome: a reference architecture'},{},1,ORIGINAL
update,article,{},,,0ceaacf5-03e4-49fc-9666-9db3b879f947,"update the article with id=8 setting name="""" and title=""advances in natural language processing""",update,article,"{'name': '', 'title': 'advances in natural language processing'}",{},2,ORIGINAL
update,article,{},,,33d8e8d5-c7ce-4c3a-a9e0-ac9469557e91,"update the article with id=8 setting the title=""advances in natural language processing""",update,article,{'title': 'advances in natural language processing'},{'id': '8'},2,ORIGINAL
delete,attribute,"{'attribute': 'name from article', 'article': ''}",{},,9835bf88-a178-4f28-a615-d570874f24b5,delete the attribute name  from article,delete,attribute,{},{'attribute': 'name'},1,ORIGINAL
update,article,{},,,c4bd904c-a631-4712-8b17-47f4d3014e20,"update the article with id=8 setting the name="" """,update,article,{'name': ''},{'id': '8'},2,ORIGINAL
update,article,{},,,000ebc9d-2c7e-41b9-80c7-0825e512035c,update the article with id=8 deleting the name,update,article,{'name': ''},{'id': '8'},2,ORIGINAL
update,article,{},,,7c8229a2-95e0-400f-8906-b0bcc5cb69d6,"update the article with name ""experimental framework, simulation, benchmark"" setting year=2020",update,article,{'year': '2020'},"{'name': 'experimental framework, simulation, benchmark'}",2,ORIGINAL
update,article,{},,,880428b4-ef03-425b-b949-baabd108e40c,update the article with name=experimental framework to simulate rescue operations after a natural disaster setting the year=2020,update,article,{'year': '2020'},{'name': 'experimental framework to simulate rescue operations after a natural disaster'},2,ORIGINAL
read,article,{},{},,1d32d009-7520-4d55-9b3e-9543883296ae,show me articles where year != 2015,read,article,{},{'year': '2015'},1,ORIGINAL
read,article,{'id': '6'},{},,f4633467-ca88-41ed-9dd0-1de31996f80f,show me article where id > 6,read,article,{},{'id': '6'},1,ORIGINAL
read,article,{'id': '10'},{},,cc5f84e3-b8ad-4e79-8dbd-118d262b1e09,show me article where id=10,read,article,{},{'id': '10'},1,ORIGINAL
read,city,{},{},,01113bf4-dd97-4343-a37a-3fa4082b4713,show me city,read,city,{},{},0,ORIGINAL
delete,city,{'city': 'city'},{},,1893e8e1-3f34-4f20-9104-b72c6b13de28,delete city where id-2,delete,city,{},{},0,ORIGINAL
add,city,"{'name': 'teste', 'number': '2'}",{},,571ade82-4ee5-4145-84a2-c75e6f37d877,add city with name= teste and number=2,add,city,"{'name': 'teste', 'number': '2'}",{},2,ORIGINAL
add,article,"{'name': 'advances in natural language processing', 'author': 'julia hirschberg'}",{},,9bd63f68-615c-4f8b-af30-4e4e8603996d,"add article with name ""advances in natural language processing"", author=julia hirschberg, co-author= christopher d. manning",add,article,"{'name': 'advances in natural language processing', 'author': 'julia hirschberg', 'co_author': 'christopher d. manning'}",{},3,ORIGINAL
read,article,{},{},,b86dc256-def7-4b9a-bb4f-46fb3ea686e9,show me article,read,article,{},{},0,ORIGINAL
update,article,{},,,516c29fc-2d74-4c95-ad13-f82ccdd0145a,"update the article with id=8 setting title=""advances in natural language processing""",update,article,{'title': 'advances in natural language processing'},{'id': '8'},2,ORIGINAL
read,article,{},{},,84e9c9db-c5b8-4751-8f9a-eb60ebe64fca,show me articles where yaer=2015,read,article,{},{},0,ORIGINAL
delete,name,{'article': ''},{},,5e7add7d-e2bb-4885-83bd-e7c919165ec6,delete name from article,delete,article,{},{'name': 'article'},1,ORIGINAL
update,article,{},,,415fa3d9-c355-42b6-bd19-bf2e3850cb8d,"update the article with id=8 setting the name=a""""",update,article,{'name': 'a'},{'id': '8'},2,ORIGINAL
delete,the,{'id': '9'},{},,18ec716d-f63e-4e58-a751-0bc80940323b,delete the article with id=9,delete,article,{},{'id': '9'},1,ORIGINAL
update,article,{},,,1dfeb30c-9a3a-4e0b-af08-7318691a4127,"update the article with name ""experimental framework to simulate rescue operations after a natural disaster"" setting year=2020",update,article,{'year': '2020'},{'name': 'experimental framework to simulate rescue operations after a natural disaster'},2,ORIGINAL
update,article,{},,,496f5e62-7e6e-4ff0-9ca2-c5df967fb105,"update the article with keywords ""experimental framework, simulation, benchmark"" setting the year=2020",update,article,{'year': '2020'},"{'keywords': 'experimental framework, simulation, benchmark'}",2,ORIGINAL
read,article,{'id': '6'},{},,01924f34-228d-4a94-9c74-41319f38cfd1,show articles with id > 6,read,article,{},{'id': '6'},1,ORIGINAL
read,article,{'id': '6'},{},,8cea1b6f-99e7-43a4-9b44-8354a3925998,show me article where id = 6,read,article,{},{'id': '6'},1,ORIGINAL
add,city,"{'name': 'fortaleza', 'state': 'ceará'}",{},,e20ffdd2-a43c-4541-842c-01c460532c80,add city with name=fortaleza and state=ceará,add,city,"{'name': 'fortaleza', 'state': 'ceará'}",{},2,ORIGINAL
delete,city,{},{},,2f29e1f7-70a6-4b72-8de9-a3fdc6354b0f,delete all cities,delete,city,{},{},0,ORIGINAL
delete,city,{'id': '2'},{},,82ad8bfd-0952-486d-b6f6-152bc5e18fbb,delete city where id=2,delete,city,{},{'id': '2'},1,ORIGINAL
read,authors,{'authors': ''},{},,4ee66b92-c507-47c7-8ede-77a24779c087,show me all authors,read,authors,{},{},0,ORIGINAL
update,article,{},,,c15f034d-b61b-4775-bfc0-7d609eac0ecb,update the article with id=8 setting the year=2015,update,article,{'year': '2015'},{'id': '8'},2,ORIGINAL
read,article,{'year': '2015'},{},,dc101262-c7d4-4b8d-80fa-a299fae27ebf,show me articles with year=2015,read,article,{},{'year': '2015'},1,ORIGINAL
read,article,{'year': '2015'},{},,ecae93b9-948d-4ba9-8bc7-7df9975948f8,show me articles where year=2015,read,article,{},{'year': '2015'},1,ORIGINAL
update,article,{},,,43a79629-e838-4b2d-a076-4773e7c64293,"update the article with id=8 setting the name=""""",update,article,{'name': ''},{'id': '8'},2,ORIGINAL
update,article,{},,,80014638-3a99-4e67-9ac3-05f962a6fc3b,update the article with id=8 setting the name=null,update,article,{'name': 'null'},{'id': '8'},2,ORIGINAL
add,article,"{'name': 'experimental framework to simulate rescue operations after a natural disaster', 'experimental_framework': 'to simulate rescue operations after a natural disaster', 'simulation': 'benchmark'}",{},,1084ed3e-bf5f-44c5-8c16-ffd88986fa89,"add a article with name ""experimental framework to simulate rescue operations after a natural disaster"" and keywords= experimental framework, simulation, benchmark",add,article,"{'name': 'experimental framework to simulate rescue operations after a natural disaster', 'keywords': 'experimental framework, simulation, benchmark'}",{},2,ORIGINAL
update,article,{},,,a010b6e5-779e-4b07-889e-bfc6c81c6219,"update the article with name=""experimental framework to simulate rescue operations after a natural disaster"" setting year=2020",update,article,{'year': '2020'},{'name': 'experimental framework to simulate rescue operations after a natural disaster'},2,ORIGINAL
read,article,{'year': '2013'},{},,fb656a76-f079-470e-91a2-63ff6e3b88d2,show me articles where year > 2013,read,article,{},{'year': '2013'},1,ORIGINAL
read,article,{'id': '9'},{},,cf56ba88-b7da-43c8-8ef6-644615be5739,show me articles with id=9,read,article,{},{'id': '9'},1,ORIGINAL
read,article,{'id': '9'},{},,1522c8a3-d501-4bb6-b213-e30340422ddc,show me article where id=9,read,article,{},{'id': '9'},1,ORIGINAL
add,city,{'city': 'berlin'},{},,8ed7236e-3925-4a11-8164-fe6dd31cad5b,"add city with name=berlin, country=germany, population=3.645 million",add,city,"{'name': 'berlin', 'country': 'germany', 'population': '3.645 million'}",{},3,ORIGINAL
delete,city,{'id': '1'},{},,9c9299cd-041c-4c07-98a7-27f810db5d82,delete city where id=1 and id=2,delete,city,{},{'id': '1'},1,ORIGINAL
add,city,"{'name': 'teste', 'number': '1'}",{},,39a97b8e-a98f-4681-b1bb-ca85171f922e,add city with name= teste and number=1,add,city,"{'name': 'teste', 'number': '1'}",{},2,ORIGINAL
delete,city,{'name': 'teste'},{},,96a7b5d0-82bd-4cce-8505-7e3d6444f9ac,delete city where name=teste,delete,city,{},{'name': 'teste'},1,ORIGINAL
delete,city,{'city': 'city'},{},,63ccb179-d8fd-478d-a445-5c42c8736396,"delete city where name=""teste""",delete,city,{},{'name': 'teste'},1,ORIGINAL
delete,city,{'city': 'city'},{},,7fcbdbdb-4805-44cd-b8ee-aa37af635aca,delete city where number=1,delete,city,{},{'number': '1'},1,ORIGINAL
delete,city,{'name': 'teste'},{},,2dc3c2e4-4eb6-4c59-bef5-e3068e16e509,delete all city with name=teste,delete,city,{},{'name': 'teste'},1,ORIGINAL
delete,city,{'name': 'teste'},{},,3a99f145-95ac-41ea-a7e6-581401f7938c,"delete all city with name=""teste""",delete,city,{},{'name': 'teste'},1,ORIGINAL
delete,city,{'number': '1'},{},,37c83bc3-b9d6-4ab0-be0b-863ab24b949a,delete all city where number=1,delete,city,{},{'number': '1'},1,ORIGINAL
delete,city,{'id': '4'},{},,103a455d-a254-4fd6-87b2-7727ca475ce6,delete city where id=4,delete,city,{},{'id': '4'},1,ORIGINAL
delete,city,{'name': 'fortaleza'},{},,35d57c56-33e6-4c00-b85c-2eb4d22c25ce,delete city where name=fortaleza,delete,city,{},{'name': 'fortaleza'},1,ORIGINAL
