processed_intent,processed_class,processed_attributes,processed_filter_attributes,processed_key_quantity,id,user_msg,expected_intent,expected_class,expected_attributes,expected_filter_attributes,expected_key_quantity,dataset
add,article__or_document_,{},{},,37f111af-ae09-4d1a-b38a-dff5c02cf8cf,add a new article with title='futuro deletado,add,article,{'title': 'futuro deletado'},{},1,ORIGINAL
delete,article,{},{},,706e445c-1072-4035-be8c-5f81b5bd4d70,delete all articles with title='futuro deletado',delete,article,{},{'title': 'futuro deletado'},1,ORIGINAL
read,event_or_issue__depending_on_context__could_be_either_,{},{},,0742985c-f695-4d1b-869e-c99ee1d3f47f,get blockages,read,blockages,{},{},0,ORIGINAL
add,location,{},{},,ca68fd67-8c6f-4ab9-b337-0058d15c4c82,"add a blockade with the localization ’222 road, km 13’",add,blockade,"{'localization': '222 road, km 13'}",{},1,ORIGINAL
read,infrastructure__implied_from_the_context_,{},{},,cefe51b1-7f0d-4593-a300-33fe14cdd080,show me all blockages,read,blockages,{},{},0,ORIGINAL
read,infrastructure__assuming__blockades__refer_to_road_or_traffic_obstructions_,{},{},,79016a17-75a4-45a0-ab81-04c90cb197d4,show me all blockades,read,blockade,{},{},0,ORIGINAL
add,location,{},{},,e1d6b3eb-10df-4947-b776-6cae28f3cb37,"add a blockade with the localization ’222 road, km 13’, and type='partial blockade'",add,blockade,"{'localization': '222 road, km 13', 'type': 'partial blockade'}",{},2,ORIGINAL
read,event_or_obstacle__depending_on_context_,{},{},,2e3871b6-7002-44f6-b7d1-4b13978874a0,get blockades,read,blockade,{},{},0,ORIGINAL
add,location__or_geographical_entity_,{},{},,acac32be-031e-4269-9b9a-e5cde0c5fffb,"add a blockade with the localization ’116 road, km 105’, and type='partial blockade'",add,blockade,"{'localization': '116 road, km 105', 'type': 'partial blockade'}",{},2,ORIGINAL
add,topic__or_document_,{},{},,4912ead9-fcb8-4168-81d5-fb6d9a117350,add article with title 'shor's quantum',add,article,"{'title': ""shor's quantum""}",{},1,ORIGINAL
add,student,{},{},,5b1ead6e-3de8-46a2-819c-8cbc3e3ca331,add a student with name='mariana alves',add,student,{'name': 'mariana alves'},{},1,ORIGINAL
read,student,{},{},,12fd9f52-7ea0-4575-bae0-1b582bcda2e1,show me all students,read,student,{},{},0,ORIGINAL
read,article,{},{},,ea32f074-f34c-4640-ada1-19a387b3f3c9,show me all aritcles,read,aritcles,{},{},0,ORIGINAL
,,,,,7fe65df1-2779-4617-8c90-4616432fdf3c,showme all articles,read,article,{},{'showme': 'all articles'},1,ORIGINAL
add,topic__or_title_topic_,{},{},,8176e794-c781-4978-ac3f-743a3226339b,add an article with title='cautious adaptation of defiant components',add,article,{'title': 'cautious adaptation of defiant components'},{},1,ORIGINAL
update,article__assuming_that_the__article__is_the_main_referenced_entity_in_this_context_,{},,,8d0e760c-9bb2-4828-a7b4-b82a9aaea36b,"update the article with id=6, setting the year=2019",update,article,{'year': '2019'},{'id': '6'},2,ORIGINAL
read,article,{},{},,7cc91b72-5c57-4ee8-b03a-ea7ab681eff3,retrieve articles,read,article,{},{},0,ORIGINAL
,,,,,c6c2f1d8-c781-4ef6-91b2-3f71766ba584,view articles,read,article,{},{},0,ORIGINAL
,,,,,f021a54e-d9ee-4cbf-a46e-eaddbee14644,present me the list of articles,read,article,{},{'list': 'articles'},1,ORIGINAL
delete,articles,{},{},,0dcee1e6-089a-45c2-b18b-d9a79dfd57be,delete all articles with year=2019,delete,article,{},{'year': '2019'},1,ORIGINAL
add,pokemon,{},{},,4d8bbb31-23fe-45a3-a235-ca38d500cc66,"please, add a pokemon with name=""pikachu""",add,pokemon,{'name': 'pikachu'},{},1,ORIGINAL
read,pokemon__noun__animate_,{},{},,fe69ee84-f049-4b8d-b897-2e21f61bd93b,get pokemon,read,pokemon,{},{},0,ORIGINAL
update,pokemon,{'pokemon': 'pikachu'},{},,5fcea725-4871-4bef-b379-c8a64de1dd64,"update the pokemon with name ""pikachu"" and set its type=""electric""",update,pokemon,{'type': 'electric'},{'name': 'pikachu'},2,ORIGINAL
update,pokemon__assuming_that__pokemon__is_the_class_name_for_this_context_,"{'""': 'pikachu'}",{},,8b9424c6-e75c-4810-be95-86996f981b16,"update a pokemon with name=""pikachu"" by adding ""evolve_to""=""raichu""",update,pokemon,{'evolve_to': 'raichu'},{'name': 'pikachu'},2,ORIGINAL
update,pokemon__assuming_pokemon_is_the_entity_class_for_both_pikachu_and_raichu_,"{'""': 'pikachu'}",{},,9093aa07-3deb-4a18-93b8-8215a738a0ed,"update a pokemon with name=""pikachu"" by setting ""evolve_to""=""raichu""",update,pokemon,{'evolve_to': 'raichu'},{'name': 'pikachu'},2,ORIGINAL
update,pokemon__based_on_context_,"{'""': 'pikachu'}",{},,5145760a-eaf1-43cd-947c-d2e6f820e9b1,"update the pokemon with name=""pikachu"", setting ""evolve_to""=""raichu""",update,pokemon,{'evolve_to': 'raichu'},{'name': 'pikachu'},2,ORIGINAL
update,pokemon,{'pokemon': 'pikachu'},{},,78879fb8-fe8e-4ef4-aabd-6dd0ea254538,"update a pokemon with name=""pikachu"" by setting evolve_to=""raichu""",update,pokemon,{'evolve_to': 'raichu'},{'name': 'pikachu'},2,ORIGINAL
update,pokemon,{'pokemon': 'pikachu'},{},,7327df82-b16b-4dad-8916-75d23ff0892a,"update the pokemon with name=""pikachu"", setting evolve_to=""raichu""",update,pokemon,{'evolve_to': 'raichu'},{'name': 'pikachu'},2,ORIGINAL
update,pokemon__assuming_a_context_where__pokemon__is_the_relevant_class_for_entities_related_to_characters_in_the_pok_mon_franchise_,{},,,b073980a-2e9f-47f9-a6fe-57f9eaf05a49,"update the pokemon with name=""pikachu"", setting evolveto=""raichu""",update,pokemon,{'evolve_to': 'raichu'},{'name': 'pikachu'},2,ORIGINAL
update,pokemon__assuming_a_hypothetical_schema_where_pokemon_is_the_class_for_these_entities_,{},,,4bd1ae13-e1e6-4020-aeef-4feb37cfd0f6,"update the pokemon with name ""pikachu"", setting evolve_to=""raichu""",update,pokemon,{'evolve_to': 'raichu'},{'name': 'pikachu'},2,ORIGINAL
update,pokemon,{},,,b64e9df8-df9f-4dce-b7eb-5c645f860eae,"update the pokemon with name ""pikachu"", setting evolveto=""raichu""",update,pokemon,{'evolve_to': 'raichu'},{'name': 'pikachu'},2,ORIGINAL
update,pokemon__or_poke_mon__japanese_______hepburn__pok_mon__from_japanese____________hepburn__pocket_monsut___short_for__pocket_monsters___is_a_media_franchise_managed_by_the_pok_mon_company__a_subsidiary_of_nintendo__in_the_given_user_request__it_refers_to_the_entity_class_of_pokemon_as_the_subject_of_the_action_,"{'""': 'pikachu'}",{},,4830b8bf-3a0b-401d-9f27-4808b1577840,"update the pokemon with name=""pikachu"", setting the evolveto=""raichu""",update,pokemon,{'evolveto': 'raichu'},{'name': 'pikachu'},2,ORIGINAL
update,pokemon,{},,,86b93d9d-4f4f-44bf-aa9d-3d7a6a4d5b59,"update the pokemon with id=1, setting the evolveto=""raichu""",update,pokemon,{'evolveto': 'raichu'},{'id': '1'},2,ORIGINAL
update,pokemon__assuming__pokemon__is_the_class_or_type_of_the_entity_in_this_context_,"{'""': 'pikachu'}",{},,0836d212-aa5b-4aad-873f-74e1f9fa0fb1,"update the pokemon with name=""pikachu"", setting the evolution=""raichu""",update,pokemon,{'evolution': 'raichu'},{'name': 'pikachu'},2,ORIGINAL
read,pokemon__assuming_a_predefined_dataset_or_context_,{},{},,1aff4a45-3afc-476d-a802-78972605306e,"get pokemon with name=""pikachu""",read,pokemon,{},{'name': 'pikachu'},1,ORIGINAL
read,pokemon,{},{},,5c581033-7fa3-4ae6-b4de-e4de5c28e0dd,get pokemon with name pikachu,read,pokemon,{},{'name': 'pikachu'},1,ORIGINAL
add,pokemon__inferred_from_context_,"{'""': 'eevee'}",{},,8e62076a-3297-45d3-8c01-8832a81ca395,"add a pokemon with name=""eevee"" and type=""normal""",add,pokemon,"{'name': 'eevee', 'type': 'normal'}",{},2,ORIGINAL
read,pokemon__noun_,{},{},,8f38eab3-d932-4e35-942e-1a7a6eb0319e,view pokemon,read,pokemon,{},{},0,ORIGINAL
read,pokemon__noun__specific_type_,{},{},,be312eb1-9546-4b93-9751-984c850ab526,show me all pokemon,read,pokemon,{},{},0,ORIGINAL
delete,pokemon__assuming_that__pokemon__is_the_named_entity_class_here__as_it_refers_to_a_specific_type_of_creature_in_the_context_of_the_user_s_request_,{},{},,adaaf0ec-3f40-4795-af53-ede95bf01ea0,"delete the pokemon with name=""eevee""",delete,pokemon,{},{'name': 'eevee'},1,ORIGINAL
read,pokemon__assuming_it_s_a_noun_entity_class_,{},{},,e77543a8-1629-4779-8863-fa74e5d4a262,get pokemons,read,pokemon,{},{},0,ORIGINAL
read,article__assuming_the_context_is_a_library__blog__or_similar_platform_where__article__refers_to_content_pieces_,{},{},,ccc48ce6-1513-46d5-adf8-f9f4b5f3506c,show me all article,read,article,{},{},0,ORIGINAL
add,noun__article_title_,{},{},,99e8ffca-6094-425e-b21f-9214256e0331,"add an article with title ""dragonfly""",add,article,{'title': 'dragonfly'},{},1,ORIGINAL
update,article__in_this_context__the_entity_being_updated_,{},,,a6837353-eca3-44a6-b82e-a7025edad487,"update the article with id=7, setting the year=2020.",update,article,{'year': '2020'},{'id': '7'},2,ORIGINAL
update,article__assuming__article__is_the_context_where_the_id_and_year_are_attributes_,{},,,fcd85dc4-e97d-42c3-96d9-7aa00521c1be,"update the article with id=7, setting the year1=2020",update,article,{'year1': '2020'},{'id': '7'},2,ORIGINAL
delete,articles,{},{},,d6eeac9e-6402-448a-9202-69ff58d6a231,delete all articles with year=2020,delete,article,{},{'year': '2020'},1,ORIGINAL
,,,,,e60b9b6e-e74c-4bce-9764-5c485488c671,"i would like to add an article named ""advances in natural language processing"" and author=julia hirschberg and christopher d. manning",add,article,"{'name': 'advances in natural language processing', 'author': 'julia hirschberg and christopher d. manning'}",{},2,ORIGINAL
add,article__person__for_julia_hirschberg_and_christopher_d__manning_,{'manning': 'advances'},{},,bd576745-1ae2-4166-a699-0c2fc14148bf,"add article named ""advances in natural language processing"" and author=julia hirschberg and christopher d. manning",add,article,"{'name': 'advances in natural language processing', 'author': 'julia hirschberg and christopher d. manning'}",{},2,ORIGINAL
,,,,,57ca8f3e-eaa6-43fe-8765-e061470877cb,"i would like to add an article with name ""advances in natural language processing"" and author=julia hirschberg and co-author= christopher d. manning",add,article,"{'name': 'advances in natural language processing', 'author': 'julia hirschberg', 'co_author': 'christopher d. manning'}",{},3,ORIGINAL
add,person__person__for_julia_hirschberg_and_christopher_d__manning___article,{'manning': 'advances'},{},,3d4ac97e-2782-433b-834c-95cc9cb1c297,"add article with name ""advances in natural language processing"" and author=julia hirschberg and co-author= christopher d. manning",add,article,"{'name': 'advances in natural language processing', 'author': 'julia hirschberg', 'co_author': 'christopher d. manning'}",{},3,ORIGINAL
add,person__article,{'manning': 'advances'},{},,b21f0dec-3520-4348-95e5-eb6e5859fcf6,"add an article with name ""advances in natural language processing"", author=julia hirschberg, co-author= christopher d. manning",add,article,"{'name': 'advances in natural language processing', 'author': 'julia hirschberg', 'co_author': 'christopher d. manning'}",{},3,ORIGINAL
add,person__person,{'manning': 'advances'},{},,dd4d0f47-968b-4633-9944-db59429acb68,"add article with name ""advances in natural language processing"", author=julia hirschberg, co-author= christopher d. manning",add,article,"{'name': 'advances in natural language processing', 'author': 'julia hirschberg', 'co_author': 'christopher d. manning'}",{},3,ORIGINAL
read,author,{},{},,92d109fa-6273-48d8-9105-990f1add5197,show me all authors,read,authors,{},{},0,ORIGINAL
add,article__or_document__depending_on_the_specific_ontology_or_system_being_used_,"{""'"": 'dome'}",{},,c22afde6-38c9-4bb2-8d97-e70bbb6144e7,add an article with title='dome: a reference architecture',add,article,{'title': 'dome: a reference architecture'},{},1,ORIGINAL
read,article__or_document_,{},{},,9d39fba7-9f0c-44a5-826d-a59f65018bae,show me article,read,article,{},{},0,ORIGINAL
update,article__time,{},,,101d5afc-115b-4e17-9194-08d5841f3ed1,update the article with id=8 setting the year=2015,update,article,{'year': '2015'},{'id': '8'},2,ORIGINAL
update,article,{},,,5535074b-215c-488d-bdaf-a97fe449b7e8,"update the article with id=8 setting name="""" and title=""advances in natural language processing""",update,article,"{'name': '', 'title': 'advances in natural language processing'}",{},2,ORIGINAL
update,article__or_document_,{},,,c2abed15-fc9d-4e36-bf1a-d015abf33222,"update the article with id=8 setting title=""advances in natural language processing""",update,article,{'title': 'advances in natural language processing'},{'id': '8'},2,ORIGINAL
read,timeframe__specifically__year_,{},{},,faaf6bd4-a299-4bd3-b224-6ae18cf2b3cd,show me articles with year=2015,read,article,{},{'year': '2015'},1,ORIGINAL
update,article,{},,,b2ead391-1653-4c3e-a7bd-4335d59fa6f7,"update the article with id=8 setting the title=""advances in natural language processing""",update,article,{'title': 'advances in natural language processing'},{'id': '8'},2,ORIGINAL
read,timeframe__or_year_,{},{},,591aa6f8-caae-4bae-8f25-1b6177af2fad,show me articles where yaer=2015,read,article,{},{},0,ORIGINAL
read,time,{},{},,2a3e28af-425f-4d4a-aee8-a21debe2847f,show me articles where year=2015,read,article,{},{'year': '2015'},1,ORIGINAL
delete,article,{},{},,5f5488de-fe91-4d08-958f-bf6fc7bb26bb,delete the attribute name  from article,delete,attribute,{},{'attribute': 'name'},1,ORIGINAL
delete,namedentity__specifically__person_for__name__,{},{},,fa67cdb3-8f2b-454f-91fa-0dce127e8527,delete name from article,delete,article,{},{'name': 'article'},1,ORIGINAL
update,article,{},,,58c87803-0c9a-4cb8-bf0e-17085c961db0,"update the article with id=8 setting the name=""""",update,article,{'name': ''},{'id': '8'},2,ORIGINAL
update,article__or_document__depending_on_the_context_,{},,,3ae8bf8e-75d5-403c-bff1-4575ff94eef3,"update the article with id=8 setting the name="" """,update,article,{'name': ''},{'id': '8'},2,ORIGINAL
update,article__based_on_the_context_of_the_given_user_request_,{},,,31b07b9e-ce7c-48bc-b1c9-07895e9937b1,"update the article with id=8 setting the name=a""""",update,article,{'name': 'a'},{'id': '8'},2,ORIGINAL
update,article,{},,,28c1d262-f643-470d-8351-75cbae914efc,update the article with id=8 setting the name=null,update,article,{'name': 'null'},{'id': '8'},2,ORIGINAL
update,article__assuming_the_context_is_a_database_system_where_articles_have_an_id_and_a_name_,{},,,d4b77a60-3e31-44e4-91a1-e043b63a0cae,update the article with id=8 deleting the name,update,article,{'name': ''},{'id': '8'},2,ORIGINAL
delete,article,{},{},,57c26b87-65ed-4eaf-9e94-eb27e1a1e379,delete the article with id=9,delete,article,{},{'id': '9'},1,ORIGINAL
add,article__or_document_,{},{},,f2709de2-416c-4532-9d05-d4bc6919dd45,"add a article with name ""experimental framework to simulate rescue operations after a natural disaster"" and keywords= experimental framework, simulation, benchmark",add,article,"{'name': 'experimental framework to simulate rescue operations after a natural disaster', 'keywords': 'experimental framework, simulation, benchmark'}",{},2,ORIGINAL
update,article,{},,,9be1850f-4e4b-486c-95be-5e5645a6f1c6,"update the article with name ""experimental framework, simulation, benchmark"" setting year=2020",update,article,{'year': '2020'},"{'name': 'experimental framework, simulation, benchmark'}",2,ORIGINAL
update,document__assuming_the_referred_entity_is_the_title_of_an_article__which_belongs_to_the_document_class_,{},,,e5aa037d-54d1-494e-8695-a9a52edcfa3c,"update the article with name ""experimental framework to simulate rescue operations after a natural disaster"" setting year=2020",update,article,{'year': '2020'},{'name': 'experimental framework to simulate rescue operations after a natural disaster'},2,ORIGINAL
update,article,{},,,ba3174dd-e7e9-4974-89a8-0c6e52f065cd,"update the article with name=""experimental framework to simulate rescue operations after a natural disaster"" setting year=2020",update,article,{'year': '2020'},{'name': 'experimental framework to simulate rescue operations after a natural disaster'},2,ORIGINAL
update,article__naturaldisaster__implicit_,{},,,423deb76-8c1b-412b-8a1f-4a963e752211,update the article with name=experimental framework to simulate rescue operations after a natural disaster setting the year=2020,update,article,{'year': '2020'},{'name': 'experimental framework to simulate rescue operations after a natural disaster'},2,ORIGINAL
update,article__or_document_,{},,,a3e96e82-5494-4af1-92e1-468ca2baa561,"update the article with keywords ""experimental framework, simulation, benchmark"" setting the year=2020",update,article,{'year': '2020'},"{'keywords': 'experimental framework, simulation, benchmark'}",2,ORIGINAL
read,timeframe,{},{},,dcabde2f-b524-40a0-aed9-3389090d7abc,show me articles where year > 2013,read,article,{},{'year': '2013'},1,ORIGINAL
read,time__assuming__articles__refers_to_a_collection_of_items__each_possibly_containing_a_date_or_year_,{},{},,77003905-647c-455b-a650-30afdd2ad1b1,show me articles where year != 2015,read,article,{},{'year': '2015'},1,ORIGINAL
read,articles,{},{},,552c0850-4d48-4c95-9e8c-9442de776d4a,show articles with id > 6,read,article,{},{'id': '6'},1,ORIGINAL
read,article,{},{},,6f52113e-0130-4c84-a3ef-728d2f6686ee,show me articles with id=9,read,article,{},{'id': '9'},1,ORIGINAL
read,article__assuming__id__is_an_attribute_of_the_article_entity_,{},{},,05cd2e3d-a017-4140-be2d-799af1ec07a5,show me article where id > 6,read,article,{},{'id': '6'},1,ORIGINAL
